season,x,y,made_shot
2019-20,-3,14,0
2019-20,145,241,1
2019-20,47,244,0
2019-20,-13,264,1
2019-20,49,264,0
2019-20,-14,275,0
2019-20,-185,190,1
2019-20,-136,32,0
2019-20,71,256,0
2019-20,4,21,1
2019-20,-72,264,1
2019-20,-94,251,0
2019-20,-164,230,1
2019-20,-18,6,1
2019-20,-44,11,1
2019-20,-127,76,0
2019-20,6,15,1
2019-20,-69,250,1
2019-20,-90,240,0
2019-20,23,69,1
2019-20,-204,146,0
2019-20,89,250,1
2019-20,-128,230,0
2019-20,-32,19,0
2019-20,-16,21,1
2019-20,24,29,0
2019-20,0,-6,1
2019-20,18,27,0
2019-20,-19,8,0
2019-20,-11,16,0
2019-20,0,2,1
2019-20,-8,11,0
2019-20,9,12,1
2019-20,-7,5,1
2019-20,-152,214,1
2019-20,-181,111,1
2019-20,-3,11,1
2019-20,18,170,0
2019-20,3,21,0
2019-20,2,32,1
2019-20,-60,230,1
2019-20,-132,269,0
2019-20,-29,95,0
2019-20,19,7,1
2019-20,1,-1,1
2019-20,-3,24,1
2019-20,-5,-2,1
2019-20,0,14,1
2019-20,-8,30,1
2019-20,-161,200,1
2019-20,68,136,1
2019-20,-168,253,0
2019-20,2,1,1
2019-20,-3,16,1
2019-20,-19,108,0
2019-20,-228,13,0
2019-20,3,55,0
2019-20,5,14,1
2019-20,-85,241,0
2019-20,-15,20,1
2019-20,33,262,0
2019-20,-2,99,1
2019-20,29,12,0
2019-20,-9,18,1
2019-20,221,121,1
2019-20,-14,17,1
2019-20,-44,275,0
2019-20,15,16,0
2019-20,-66,301,0
2019-20,-132,16,0
2019-20,-51,285,0
2019-20,160,205,1
2019-20,113,236,0
2019-20,-16,16,1
2019-20,0,11,0
2019-20,-19,25,0
2019-20,8,267,0
2019-20,-53,120,0
2019-20,16,6,0
2019-20,0,15,1
2019-20,20,16,1
2019-20,-30,10,1
2019-20,1,21,0
2019-20,14,281,1
2019-20,-93,252,0
2019-20,-5,21,1
2019-20,-19,4,0
2019-20,16,13,0
2019-20,11,-3,1
2019-20,15,1,1
2019-20,19,259,0
2019-20,-12,-3,1
2019-20,42,210,1
2019-20,171,181,0
2019-20,-7,270,0
2019-20,-9,-5,1
2019-20,-17,-6,1
2019-20,-144,231,1
2019-20,-30,26,0
2019-20,-21,16,1
2019-20,-14,36,0
2019-20,-16,9,1
2019-20,-136,8,1
2019-20,35,43,1
2019-20,-152,222,0
2019-20,44,11,1
2019-20,6,5,0
2019-20,-3,11,0
2019-20,22,16,0
2019-20,49,254,0
2019-20,-203,122,0
2019-20,-6,17,1
2019-20,181,141,1
2019-20,198,147,1
2019-20,2,10,1
2019-20,-4,80,1
2019-20,6,11,1
2019-20,62,115,1
2019-20,153,230,1
2019-20,9,16,0
2019-20,131,44,1
2019-20,10,2,0
2019-20,-56,172,0
2019-20,-132,70,0
2019-20,-147,205,0
2019-20,-27,283,0
2019-20,12,13,1
2019-20,-145,208,1
2019-20,-103,50,1
2019-20,70,235,0
2019-20,12,6,1
2019-20,-207,127,1
2019-20,165,177,1
2019-20,32,251,0
2019-20,13,56,0
2019-20,-100,41,0
2019-20,-30,251,0
2019-20,143,33,0
2019-20,173,23,0
2019-20,-11,88,0
2019-20,-1,10,1
2019-20,17,3,1
2019-20,-12,29,1
2019-20,-177,1,1
2019-20,148,160,1
2019-20,-8,7,1
2019-20,-120,246,0
2019-20,-210,165,0
2019-20,-23,0,1
2019-20,-1,6,1
2019-20,3,26,0
2019-20,-98,242,0
2019-20,-90,180,0
2019-20,-2,10,1
2019-20,203,157,0
2019-20,133,152,0
2019-20,13,3,1
2019-20,6,5,1
2019-20,-9,36,0
2019-20,12,3,1
2019-20,2,0,1
2019-20,41,262,0
2019-20,-64,242,1
2019-20,-147,3,0
2019-20,13,16,1
2019-20,-5,17,1
2019-20,9,38,1
2019-20,41,57,0
2019-20,-127,242,0
2019-20,-6,62,0
2019-20,7,14,1
2019-20,11,31,0
2019-20,-140,206,1
2019-20,-93,197,0
2019-20,-183,205,1
2019-20,11,49,0
2019-20,6,34,0
2019-20,-175,199,0
2019-20,-73,102,0
2019-20,0,23,1
2019-20,-29,268,1
2019-20,138,235,0
2019-20,-2,6,1
2019-20,-191,196,0
2019-20,109,246,0
2019-20,-29,10,1
2019-20,-7,13,1
2019-20,-119,232,0
2019-20,-106,175,0
2019-20,-56,100,0
2019-20,0,6,1
2019-20,-6,13,1
2019-20,0,11,1
2019-20,-158,17,0
2019-20,95,-1,0
2019-20,-20,6,0
2019-20,-123,1,0
2019-20,154,213,0
2019-20,-122,215,1
2019-20,-62,255,0
2019-20,-22,11,0
2019-20,-202,64,0
2019-20,3,22,1
2019-20,105,-10,0
2019-20,6,18,1
2019-20,-50,257,0
2019-20,4,11,1
2019-20,-46,63,1
2019-20,-122,319,0
2019-20,209,156,1
2019-20,-18,-1,1
2019-20,12,10,0
2019-20,-103,232,1
2019-20,46,271,1
2019-20,199,176,1
2019-20,-59,247,1
2019-20,-218,131,1
2019-20,-89,240,0
2019-20,11,5,0
2019-20,0,-6,1
2019-20,13,14,0
2019-20,0,-6,1
2019-20,-16,14,0
2019-20,-4,177,1
2019-20,-15,3,1
2019-20,-29,10,0
2019-20,-93,262,1
2019-20,-148,209,0
2019-20,-3,20,1
2019-20,3,17,1
2019-20,3,8,0
2019-20,-133,233,0
2019-20,5,585,0
2019-20,-210,152,0
2019-20,0,-6,1
2019-20,143,221,0
2019-20,8,21,1
2019-20,165,209,0
2019-20,179,201,0
2019-20,-102,14,0
2019-20,7,72,1
2019-20,1,75,1
2019-20,109,250,0
2019-20,-140,239,0
2019-20,29,57,1
2019-20,-35,89,0
2019-20,-128,267,1
2019-20,228,22,0
2019-20,0,29,1
2019-20,100,159,0
2019-20,-16,278,1
2019-20,-29,293,0
2019-20,-45,270,0
2019-20,-1,69,0
2019-20,-3,32,0
2019-20,-201,214,1
2019-20,114,238,1
2019-20,-117,256,0
2019-20,-9,62,1
2019-20,-16,33,1
2019-20,212,186,0
2019-20,-35,126,0
2019-20,20,184,0
2019-20,100,181,0
2019-20,18,36,1
2019-20,16,20,0
2019-20,-204,138,0
2019-20,8,6,0
2019-20,-51,260,1
2019-20,29,1,0
2019-20,9,92,0
2019-20,-51,257,1
2019-20,18,90,1
2019-20,1,14,1
2019-20,-135,3,0
2019-20,18,-1,1
2019-20,-118,72,0
2019-20,-10,256,1
2019-20,-106,224,0
2019-20,138,218,0
2019-20,-150,24,1
2019-20,5,15,0
2019-20,-32,21,0
2019-20,16,9,1
2019-20,0,16,1
2019-20,-125,259,0
2019-20,-20,12,1
2019-20,31,17,1
2019-20,-116,221,0
2019-20,-13,251,0
2019-20,-46,42,1
2019-20,2,10,1
2019-20,-1,10,1
2019-20,4,4,1
2019-20,4,184,0
2019-20,-11,7,0
2019-20,-14,8,1
2019-20,-139,132,0
2019-20,117,226,0
2019-20,-8,10,1
2019-20,-116,91,0
2019-20,6,227,0
2019-20,11,6,1
2019-20,-2,33,1
2019-20,-171,184,1
2019-20,135,221,0
2019-20,-149,139,0
2019-20,-11,10,1
2019-20,-11,34,1
2019-20,-20,11,0
2019-20,234,24,0
2019-20,-6,20,1
2019-20,-9,1,0
2019-20,230,114,0
2019-20,-2,29,1
2019-20,8,14,1
2019-20,5,15,1
2019-20,-84,13,1
2019-20,-5,22,1
2019-20,-104,257,1
2019-20,150,217,0
2019-20,134,118,0
2019-20,10,34,0
2019-20,3,25,1
2019-20,93,268,1
2019-20,-120,249,0
2019-20,-100,235,1
2019-20,174,198,0
2019-20,24,11,0
2019-20,1,19,1
2019-20,121,251,0
2019-20,-20,27,1
2019-20,0,53,0
2019-20,154,221,1
2019-20,-54,263,0
2019-20,-145,242,0
2019-20,104,101,1
2019-20,16,75,0
2019-20,-6,-2,1
2019-20,-138,218,1
2019-20,148,239,0
2019-20,-29,261,0
2019-20,-18,19,1
2019-20,8,48,1
2019-20,-5,15,1
2019-20,12,27,1
2019-20,2,21,1
2019-20,-218,126,0
2019-20,43,270,0
2019-20,86,246,1
2019-20,0,-6,1
2019-20,54,264,1
2019-20,-158,248,1
2019-20,-139,223,0
2019-20,5,25,1
2019-20,-181,190,1
2019-20,-7,15,1
2019-20,-128,269,0
2019-20,6,22,1
2019-20,174,130,0
2019-20,-11,17,1
2019-20,9,23,1
2019-20,76,105,0
2019-20,11,26,0
2019-20,-171,196,0
2019-20,-20,13,0
2019-20,204,141,0
2019-20,21,7,1
2019-20,-22,57,0
2019-20,18,2,1
2019-20,-13,59,1
2019-20,62,246,1
2019-20,95,227,1
2019-20,-209,130,0
2019-20,25,13,1
2019-20,-230,73,0
2019-20,-24,4,1
2019-20,169,174,0
2019-20,65,104,0
2019-20,34,21,1
2019-20,-211,137,0
2019-20,27,24,0
2019-20,-9,9,0
2019-20,32,9,0
2019-20,230,73,1
2019-20,-11,-2,1
2019-20,-19,17,1
2019-20,-21,-4,1
2019-20,25,1,1
2019-20,-19,5,1
2019-20,23,0,1
2019-20,-182,290,1
2019-20,-127,160,0
2019-20,-114,134,1
2019-20,-6,258,0
2019-20,100,116,1
2019-20,-126,22,0
2019-20,-128,216,0
2019-20,2,15,1
2019-20,15,4,1
2019-20,11,7,1
2019-20,200,148,1
2019-20,190,111,0
2019-20,-24,27,1
2019-20,16,16,1
2019-20,-55,9,0
2019-20,0,-6,0
2019-20,161,205,0
2019-20,7,17,1
2019-20,-107,151,1
2019-20,58,105,1
2019-20,-3,356,1
2019-20,59,131,0
2019-20,22,11,0
2019-20,-1,21,1
2019-20,18,267,1
2019-20,-107,298,0
2019-20,-1,5,1
2019-20,-78,254,0
2019-20,93,154,0
2019-20,-92,265,0
2019-20,-8,25,1
2019-20,117,243,0
2019-20,-11,32,1
2019-20,-9,20,1
2019-20,-6,32,1
2019-20,-84,-5,1
2019-20,-75,241,1
2019-20,-138,-10,1
2019-20,-147,234,0
2019-20,11,15,1
2019-20,12,27,1
2019-20,87,250,0
2019-20,12,24,1
2019-20,39,46,1
2019-20,-147,230,0
2019-20,-5,30,0
2019-20,27,15,0
2019-20,-182,167,0
2019-20,7,-1,1
2019-20,5,4,0
2019-20,22,5,1
2019-20,-1,15,0
2019-20,-134,223,0
2019-20,74,246,1
2019-20,-78,275,0
2019-20,0,17,1
2019-20,10,254,0
2019-20,10,8,1
2019-20,-51,266,1
2019-20,-52,248,0
2019-20,-9,6,0
2019-20,-10,3,0
2019-20,-4,184,0
2019-20,19,9,1
2019-20,27,30,0
2019-20,20,10,1
2019-20,0,4,1
2019-20,16,9,1
2019-20,16,162,0
2019-20,-114,227,1
2019-20,-47,255,0
2019-20,-120,151,1
2019-20,-6,10,1
2019-20,-130,80,0
2019-20,8,9,1
2019-20,-21,264,0
2019-20,109,237,1
2019-20,16,10,0
2019-20,-25,268,1
2019-20,69,259,0
2019-20,11,15,1
2019-20,-81,185,1
2019-20,-47,113,0
2019-20,-11,260,0
2019-20,-5,270,1
2019-20,43,274,0
2019-20,5,15,1
2019-20,-9,33,0
2019-20,222,12,0
2019-20,-18,4,0
2019-20,-6,259,0
2019-20,6,5,1
2019-20,-43,202,0
2019-20,-22,8,1
2019-20,58,73,0
2019-20,-17,38,0
2019-20,16,12,0
2019-20,-199,141,0
2019-20,60,29,0
2019-20,-53,248,1
2019-20,-106,221,0
2019-20,208,142,1
2019-20,-228,100,0
2019-20,-9,1,0
2019-20,20,9,1
2019-20,-84,140,0
2019-20,0,-6,1
2019-20,-150,230,0
2019-20,161,98,0
2019-20,-8,3,1
2019-20,24,8,1
2019-20,30,-5,0
2019-20,-14,118,0
2019-20,-30,11,1
2019-20,13,8,1
2019-20,227,29,1
2019-20,-143,247,1
2019-20,-160,299,0
2019-20,27,8,0
2019-20,0,-6,0
2019-20,-18,-1,1
2019-20,-128,267,0
2019-20,-55,257,0
2019-20,-19,8,1
2019-20,0,-1,1
2019-20,-32,20,0
2019-20,-15,3,1
2019-20,-12,4,1
2019-20,-150,79,0
2019-20,0,-6,1
2019-20,-179,267,1
2019-20,55,126,1
2019-20,-172,254,0
2019-20,10,12,1
2019-20,-17,18,0
2019-20,-119,155,0
2019-20,-161,256,1
2019-20,-208,196,0
2019-20,-230,126,0
2019-20,-5,89,0
2019-20,3,39,0
2019-20,11,6,1
2019-20,27,26,1
2019-20,-41,22,0
2019-20,36,125,0
2019-20,6,20,1
2019-20,18,20,0
2019-20,49,52,0
2019-20,14,4,1
2019-20,-16,263,0
2019-20,-90,240,0
2019-20,25,29,0
2019-20,8,4,1
2019-20,-129,350,0
2019-20,5,16,1
2019-20,0,266,0
2019-20,25,9,1
2019-20,7,17,1
2019-20,-100,43,1
2019-20,-98,242,0
2019-20,-4,25,1
2019-20,6,9,1
2019-20,7,14,1
2019-20,9,17,1
2019-20,195,174,1
2019-20,-3,15,0
2019-20,36,92,1
2019-20,-131,160,0
2019-20,-8,7,1
2019-20,-119,239,0
2019-20,-3,130,1
2019-20,-18,272,0
2019-20,10,7,0
2019-20,-12,8,0
2019-20,-120,38,0
2019-20,100,65,0
2019-20,-8,16,1
2019-20,-181,275,0
2019-20,4,10,1
2019-20,-109,101,0
2019-20,-235,-4,1
2019-20,18,60,0
2019-20,-92,269,0
2019-20,-96,97,0
2019-20,4,-1,1
2019-20,-81,49,0
2019-20,-9,20,0
2019-20,67,242,1
2019-20,-9,-6,1
2019-20,231,-20,1
2019-20,5,252,0
2019-20,-220,101,1
2019-20,-196,40,0
2019-20,-166,148,0
2019-20,201,89,1
2019-20,-41,272,0
2019-20,218,135,1
2019-20,-51,240,0
2019-20,209,155,1
2019-20,-18,257,0
2019-20,3,8,1
2019-20,154,239,0
2019-20,36,23,0
2019-20,-20,48,1
2019-20,-29,8,1
2019-20,-111,6,0
2019-20,232,-11,1
2019-20,171,180,0
2019-20,92,-11,1
2019-20,-170,209,1
2019-20,-181,189,0
2019-20,21,4,0
2019-20,11,6,1
2019-20,58,270,0
2019-20,-18,20,0
2020-21,15,264,0
2020-21,-30,253,0
2020-21,18,16,0
2020-21,227,54,1
2020-21,13,20,0
2020-21,-11,15,0
2020-21,-8,15,1
2020-21,8,25,1
2020-21,-143,221,1
2020-21,-4,13,1
2020-21,-119,263,1
2020-21,13,35,0
2020-21,-47,252,0
2020-21,-5,10,0
2020-21,152,219,0
2020-21,19,22,1
2020-21,81,247,0
2020-21,5,18,1
2020-21,130,220,0
2020-21,-18,107,0
2020-21,-148,249,1
2020-21,-107,0,0
2020-21,-66,244,0
2020-21,-149,201,1
2020-21,-20,23,1
2020-21,119,120,1
2020-21,6,10,1
2020-21,89,261,1
2020-21,35,78,0
2020-21,180,177,0
2020-21,-97,229,0
2020-21,20,155,0
2020-21,-123,-1,0
2020-21,-11,21,1
2020-21,-116,231,0
2020-21,225,0,1
2020-21,-89,123,0
2020-21,22,8,1
2020-21,-50,246,0
2020-21,-107,247,0
2020-21,16,4,0
2020-21,127,245,0
2020-21,11,10,1
2020-21,17,15,1
2020-21,-21,225,0
2020-21,-8,22,1
2020-21,0,20,1
2020-21,125,243,0
2020-21,0,0,1
2020-21,-101,201,1
2020-21,-158,248,1
2020-21,-106,261,0
2020-21,-2,11,1
2020-21,52,169,1
2020-21,-147,29,0
2020-21,-4,57,0
2020-21,-15,14,1
2020-21,8,8,1
2020-21,-19,12,0
2020-21,11,4,0
2020-21,24,6,0
2020-21,0,0,1
2020-21,-7,258,1
2020-21,-139,206,1
2020-21,11,7,1
2020-21,119,233,0
2020-21,154,200,0
2020-21,106,263,0
2020-21,164,53,0
2020-21,-13,14,1
2020-21,-6,17,1
2020-21,-2,20,0
2020-21,-38,24,0
2020-21,-2,257,0
2020-21,5,10,1
2020-21,-62,167,1
2020-21,-11,62,1
2020-21,-4,11,1
2020-21,27,95,1
2020-21,-13,263,1
2020-21,-11,8,0
2020-21,2,184,0
2020-21,32,252,0
2020-21,-2,5,0
2020-21,-11,-3,1
2020-21,-109,20,0
2020-21,-5,81,0
2020-21,6,10,0
2020-21,0,5,1
2020-21,-6,6,0
2020-21,4,7,1
2020-21,51,29,1
2020-21,-81,162,0
2020-21,-73,253,1
2020-21,-78,13,0
2020-21,-129,46,0
2020-21,119,241,1
2020-21,39,41,1
2020-21,-19,26,0
2020-21,92,266,0
2020-21,-111,184,1
2020-21,26,25,1
2020-21,-117,256,0
2020-21,11,100,0
2020-21,-166,226,0
2020-21,112,251,1
2020-21,-186,92,0
2020-21,-229,151,0
2020-21,-121,28,0
2020-21,36,43,0
2020-21,-43,68,0
2020-21,-68,32,0
2020-21,-50,28,1
2020-21,231,50,1
2020-21,19,4,1
2020-21,-206,134,0
2020-21,-2,6,0
2020-21,-60,112,0
2020-21,-9,21,1
2020-21,-95,68,0
2020-21,5,84,0
2020-21,-120,230,0
2020-21,13,16,1
2020-21,96,251,0
2020-21,3,11,1
2020-21,8,8,1
2020-21,5,276,1
2020-21,105,156,1
2020-21,84,248,1
2020-21,0,4,1
2020-21,5,109,0
2020-21,-1,8,1
2020-21,-39,258,0
2020-21,20,18,0
2020-21,38,185,0
2020-21,4,8,0
2020-21,-40,188,0
2020-21,-108,31,1
2020-21,-130,221,0
2020-21,-27,246,0
2020-21,-36,72,1
2020-21,0,0,1
2020-21,2,1,1
2020-21,-73,236,1
2020-21,-6,-1,1
2020-21,-29,29,0
2020-21,-10,115,1
2020-21,120,158,1
2020-21,-10,159,1
2020-21,-160,56,0
2020-21,-3,261,1
2020-21,93,285,1
2020-21,-14,26,1
2020-21,-37,15,1
2020-21,-223,25,0
2020-21,167,187,1
2020-21,3,5,1
2020-21,-160,221,1
2020-21,6,7,1
2020-21,98,89,0
2020-21,113,217,0
2020-21,6,22,0
2020-21,-32,36,0
2020-21,146,202,0
2020-21,125,225,0
2020-21,5,136,1
2020-21,9,16,1
2020-21,-18,13,1
2020-21,-123,63,1
2020-21,137,119,0
2020-21,-78,79,1
2020-21,143,215,0
2020-21,11,16,1
2020-21,98,85,1
2020-21,-192,43,1
2020-21,5,53,1
2020-21,157,53,0
2020-21,-12,115,1
2020-21,120,49,0
2020-21,81,238,0
2020-21,24,55,0
2020-21,-176,197,0
2020-21,13,4,0
2020-21,15,4,1
2020-21,15,314,0
2020-21,92,87,0
2020-21,-6,9,1
2020-21,-16,15,1
2020-21,163,242,1
2020-21,226,32,0
2020-21,11,22,1
2020-21,-71,245,0
2020-21,-4,-10,1
2020-21,-8,104,1
2020-21,-6,195,0
2020-21,-201,94,1
2020-21,-204,152,0
2020-21,-72,256,0
2020-21,-142,112,0
2020-21,145,239,0
2020-21,-18,19,1
2020-21,-122,235,1
2020-21,77,326,0
2020-21,-93,31,1
2020-21,-74,245,1
2020-21,-135,50,0
2020-21,96,121,1
2020-21,-237,3,1
2020-21,-25,8,1
2020-21,-205,98,0
2020-21,2,24,0
2020-21,-227,3,0
2020-21,-6,288,1
2020-21,0,8,1
2020-21,100,199,0
2020-21,-153,220,0
2020-21,-206,143,0
2020-21,-52,37,0
2020-21,180,196,0
2020-21,-16,23,1
2020-21,14,22,1
2020-21,29,27,0
2020-21,5,12,1
2020-21,10,102,0
2020-21,2,64,0
2020-21,14,16,0
2020-21,-14,260,1
2020-21,18,254,0
2020-21,-226,48,1
2020-21,-197,142,1
2020-21,233,-19,0
2020-21,-95,230,0
2020-21,35,37,0
2020-21,8,179,0
2020-21,-49,74,0
2020-21,-183,171,1
2020-21,-182,171,1
2020-21,25,8,1
2020-21,134,74,0
2020-21,-14,6,1
2020-21,-139,222,1
2020-21,-217,126,0
2020-21,3,16,1
2020-21,-76,246,0
2020-21,-123,8,1
2020-21,0,0,1
2020-21,19,6,1
2020-21,-123,230,0
2020-21,-16,10,0
2020-21,12,258,0
2020-21,168,190,1
2020-21,225,15,0
2020-21,13,7,1
2020-21,5,13,0
2020-21,-89,153,0
2020-21,-104,147,0
2020-21,8,10,1
2020-21,-5,7,1
2020-21,-9,267,1
2020-21,25,274,0
2020-21,-15,21,0
2020-21,11,14,1
2020-21,208,158,1
2020-21,96,166,0
2020-21,-136,232,0
2020-21,-106,230,0
2020-21,-82,268,0
2020-21,78,60,0
2020-21,-68,130,1
2020-21,-195,197,0
2020-21,5,37,0
2020-21,41,260,1
2020-21,78,190,0
2020-21,-36,277,1
2020-21,-139,258,1
2020-21,-18,116,0
2020-21,-78,139,1
2020-21,6,11,1
2020-21,14,34,0
2020-21,33,269,1
2020-21,-60,279,0
2020-21,-128,32,0
2020-21,-3,26,1
2020-21,-93,250,0
2020-21,-120,10,1
2020-21,-118,234,1
2020-21,127,101,0
2020-21,-135,25,0
2020-21,8,142,1
2020-21,-79,253,1
2020-21,-25,289,0
2020-21,8,13,1
2020-21,-13,6,0
2020-21,-18,2,0
2020-21,2,0,1
2020-21,162,12,1
2020-21,-1,-5,1
2020-21,4,18,0
2020-21,-9,1,1
2020-21,8,0,0
2020-21,165,6,0
2020-21,12,6,1
2020-21,-6,-10,1
2020-21,-91,236,0
2020-21,109,48,0
2020-21,185,150,0
2020-21,-154,-1,0
2020-21,-4,190,0
2020-21,-79,242,1
2020-21,139,125,1
2020-21,-74,241,1
2020-21,-31,247,0
2020-21,114,243,1
2020-21,12,131,1
2020-21,207,183,1
2020-21,38,87,1
2020-21,-5,-8,1
2020-21,5,3,1
2020-21,-123,186,1
2020-21,-164,242,0
2020-21,-163,23,0
2020-21,-60,300,0
2020-21,76,97,0
2020-21,-73,117,0
2020-21,4,12,1
2020-21,-6,-10,1
2020-21,3,-1,1
2020-21,-220,146,0
2020-21,-13,2,1
2020-21,-35,335,1
2020-21,8,4,1
2020-21,-138,239,1
2020-21,190,173,1
2020-21,163,27,1
2020-21,5,1,1
2020-21,3,4,1
2020-21,5,-3,1
2020-21,31,274,0
2020-21,-19,5,0
2020-21,4,43,1
2020-21,4,6,1
2020-21,-1,4,1
2020-21,25,15,0
2020-21,-74,194,1
2020-21,15,25,1
2020-21,5,41,1
2020-21,27,36,0
2020-21,-98,243,0
2020-21,-81,200,0
2020-21,179,210,1
2020-21,6,6,0
2020-21,-24,-1,1
2020-21,-138,167,0
2020-21,232,52,0
2020-21,-103,256,1
2020-21,158,-6,0
2020-21,-160,199,1
2020-21,1,1,1
2020-21,-234,-23,1
2020-21,-120,224,1
2020-21,-26,4,1
2020-21,-145,215,1
2020-21,0,13,1
2020-21,-48,248,0
2020-21,-75,22,0
2020-21,-4,16,0
2020-21,2,1,0
2020-21,14,6,0
2020-21,-2,15,1
2020-21,-2,12,0
2020-21,-40,41,0
2020-21,-176,204,0
2020-21,5,15,0
2020-21,-77,259,0
2020-21,-185,197,0
2020-21,16,8,1
2020-21,-54,235,0
2020-21,-227,66,1
2020-21,179,213,0
2020-21,50,31,1
2020-21,-82,68,0
2020-21,-14,8,0
2020-21,-8,5,1
2020-21,199,167,0
2020-21,-72,164,0
2020-21,167,204,1
2020-21,127,237,0
2020-21,-187,195,0
2020-21,-172,193,1
2020-21,-221,144,1
2020-21,-1,277,0
2020-21,-61,273,0
2020-21,43,29,1
2020-21,-98,224,0
2020-21,-101,234,0
2020-21,-84,131,0
2020-21,60,251,0
2020-21,2,13,1
2020-21,-150,201,1
2020-21,-43,50,0
2020-21,-204,85,0
2020-21,46,248,1
2020-21,4,11,1
2020-21,-174,196,0
2020-21,-30,73,1
2020-21,-33,269,1
2020-21,-20,99,0
2020-21,20,10,0
2020-21,-17,17,1
2020-21,10,13,1
2020-21,6,-3,1
2020-21,-117,231,0
2020-21,-160,215,0
2020-21,-8,16,1
2020-21,-2,26,0
2020-21,-10,13,1
2020-21,-143,234,0
2020-21,-3,21,1
2020-21,-123,55,1
2020-21,147,10,0
2020-21,-71,256,1
2020-21,23,9,1
2020-21,0,19,1
2020-21,-14,0,1
2020-21,3,162,0
2020-21,49,257,1
2020-21,4,-4,1
2020-21,25,167,0
2020-21,2,-1,1
2020-21,44,186,0
2020-21,8,-1,1
2020-21,137,58,0
2020-21,35,264,0
2020-21,-16,9,1
2020-21,-78,92,1
2020-21,-232,109,0
2020-21,-196,21,0
2020-21,-21,11,1
2020-21,-4,26,1
2020-21,-75,246,0
2020-21,-11,15,0
2020-21,158,75,0
2020-21,198,159,0
2020-21,-9,15,0
2020-21,-7,31,0
2020-21,7,9,1
2020-21,14,11,1
2020-21,232,94,1
2020-21,175,209,1
2020-21,20,181,0
2020-21,79,152,1
2020-21,-228,63,0
2020-21,156,102,1
2020-21,29,60,0
2020-21,33,260,1
2020-21,-1,16,1
2020-21,214,133,0
2020-21,-1,21,1
2020-21,132,231,0
2020-21,-166,209,0
2020-21,-4,25,1
2020-21,0,41,1
2020-21,121,221,0
2020-21,-141,226,0
2020-21,-5,19,1
2020-21,19,261,1
2020-21,17,8,1
2020-21,-113,251,0
2020-21,171,179,0
2020-21,17,14,1
2020-21,114,9,0
2020-21,21,113,0
2020-21,6,2,1
2020-21,-34,275,0
2020-21,103,226,0
2020-21,11,138,0
2020-21,-107,242,0
2020-21,-1,1,1
2020-21,27,11,1
2020-21,12,25,1
2020-21,-76,246,1
2020-21,-176,215,0
2020-21,-52,199,1
2020-21,9,117,1
2020-21,180,63,0
2020-21,-108,234,1
2020-21,-119,243,0
2020-21,-37,173,0
2020-21,-78,260,0
2020-21,-59,262,1
2020-21,147,146,0
2020-21,-133,229,0
2020-21,43,21,1
2020-21,-120,246,0
2020-21,-18,11,0
2020-21,-3,14,1
2020-21,-13,11,1
2020-21,-24,8,0
2020-21,-3,-1,1
2020-21,22,8,0
2020-21,-14,17,1
2020-21,145,37,1
2020-21,-39,253,1
2020-21,92,112,1
2020-21,190,167,0
2020-21,-5,-5,1
2020-21,35,55,0
2020-21,-228,14,0
2020-21,0,0,1
2020-21,-27,22,1
2020-21,-3,4,1
2020-21,-4,293,0
2020-21,-26,8,1
2020-21,-31,16,1
2020-21,179,50,1
2020-21,-26,4,1
2020-21,153,198,0
2020-21,-4,13,1
2020-21,216,133,0
2020-21,145,212,0
2020-21,-72,96,0
2020-21,-65,86,0
2020-21,4,11,1
2020-21,172,80,0
2020-21,122,44,0
2020-21,-2,252,1
2020-21,-9,20,1
2020-21,-7,67,1
2020-21,11,64,1
2020-21,31,62,1
2020-21,-6,253,0
2020-21,10,31,0
2020-21,167,78,1
2020-21,3,67,1
2020-21,2,1,1
2020-21,-124,216,0
2020-21,7,4,1
2020-21,2,348,0
2020-21,-67,14,1
2020-21,-2,1,1
2020-21,-118,138,0
2020-21,73,99,1
2020-21,77,206,1
2020-21,-117,168,0
2020-21,-6,25,0
2020-21,2,17,1
2020-21,-3,15,1
2020-21,-142,37,1
2020-21,10,42,0
2020-21,55,71,0
2020-21,-35,285,0
2020-21,-130,244,0
2020-21,-32,91,1
2020-21,2,16,1
2020-21,8,46,0
2020-21,67,105,1
2020-21,11,15,1
2020-21,-38,272,0
2020-21,-3,11,1
2020-21,-190,8,1
2020-21,14,10,1
2020-21,119,0,1
2020-21,9,11,1
2020-21,-21,290,0
2020-21,193,197,1
2020-21,-32,274,0
2020-21,0,20,1
2020-21,201,137,0
2020-21,-11,15,1
2020-21,-139,225,0
2020-21,-110,173,0
2020-21,-169,107,1
2020-21,9,31,0
2020-21,0,0,0
2020-21,122,228,1
2020-21,-2,10,1
2020-21,149,212,0
2020-21,-18,20,0
2020-21,-6,8,1
2020-21,-3,27,0
2020-21,-24,8,0
2020-21,6,26,1
2020-21,-65,272,0
2020-21,-27,251,0
2020-21,40,28,0
2020-21,-81,239,0
2020-21,-4,17,1
2020-21,-236,-8,0
2020-21,134,206,1
2020-21,221,141,0
2020-21,-1,18,1
2020-21,-19,174,1
2020-21,0,26,0
2020-21,36,115,1
2020-21,135,207,0
2020-21,120,146,1
2020-21,75,7,0
2020-21,-1,21,1
2020-21,130,134,1
2020-21,-81,130,0
2020-21,182,20,0
2020-21,116,253,1
